document_title	source_url	section_title	chunk_content	embedding
School Wellness Policy	https://paralosninos.org/wp-content/uploads/2024/01/Wellness-Policy-2023-24.pdf		"Para Los Nios (PLN) Charter Schools are committed to providing school environments that promote and protect childrens health, well-being and ability to learn by supporting healthy eating and physical activity. The PLN Board recognizes the link between student health and learning and desires to provide a comprehensive program promoting healthy eating and physical activity for PLN students."	[0.014936525,0.0075027584,0.0080086915,0.009871446,0.042935323,0.019788884,0.012153894,0.029988036,-0.03580627,0.01989237,0.017132735,0.018960994,-0.022583015,0.021525154,0.0046425113,-0.0019978608,0.060711976,0.008646857,0.0052318084,0.05169717,0.032885652,0.021686133,-0.014361601,-0.035070363,-0.031229872,-0.02943611,0.057998333,-0.0035070365,0.029183142,0.031942777,0.029482104,-0.027619349,-0.046637837,0.022962464,0.014994018,-0.022686502,-0.026975434,0.0084398845,-0.0029896048,0.0033748038,-0.0125448415,-0.035530303,0.0085721165,0.04364823,0.0038577402,0.0029953541,-0.009273524,0.012418359,0.019248456,0.030172013,-0.031666815,0.041417524,0.037623025,-0.0031534582,-0.017535182,0.048891537,0.00976221,0.03571428,-0.03927881,0.0064506475,0.029229136,0.0033776786,-0.007824716,0.09056203,-0.019144969,-0.0053496677,-0.029597089,-0.036427185,-0.026538491,0.030149015,0.0076062446,0.012820805,-0.004677007,-0.06452947,-0.046614837,0.013556708,0.023169437,-0.028654212,-0.0007147024,-0.0158909,-0.009221781,0.016086373,0.01179744,0.03352957,-0.01331524,-0.03987673,-0.05243307,0.005714745,0.009474748,0.029459106,0.022606011,-0.044660095,-0.049489457,0.02699843,0.05712445,0.047028784,-0.006899088,-0.004608016,0.02580259,-0.007399272,0.012441356,-0.03753104,-0.056020595,-0.027320389,-0.014706556,0.008382392,0.0015235486,0.02405482,-0.02201959,-0.036473177,-0.06494342,0.05312298,-0.0036191465,0.062321763,0.0042831837,-0.037784006,-0.004751747,-0.029459106,0.02867721,-0.003087342,0.008273156,0.0032971893,0.017075242,-0.036726147,0.012004414,-0.056204572,-0.013717687,0.018236589,0.0045735203,-0.03472541,0.026239531,0.01422362,-0.03435746,-0.055974603,-0.0385889,0.06075797,-0.02527366,-0.0544568,-0.033161618,-0.03799098,0.0077499757,0.03681813,0.018110106,0.0017765152,-0.015040012,-0.023433903,0.040428657,-0.0025627238,-0.012050407,0.050961263,-0.010682088,0.043464255,0.033690546,0.024192803,-0.06977278,-0.035139356,0.016500318,0.019696897,-0.01708674,-0.009170038,0.025549622,0.0027883814,0.006973828,-0.003872113,0.032678682,0.0015522948,-0.022732494,-0.013890164,-0.055652644,0.03237972,-0.019581912,0.030218005,0.009250527,0.059286162,-0.0013855669,-0.005855601,-0.022491027,-0.030218005,-0.01997286,-0.014764048,0.014798544,0.05362891,-0.053812888,-0.05151319,-0.017972125,0.08200716,-0.039255813,0.024836717,0.026354516,-0.028700206,-0.039347798,-0.011567471,0.035645287,-0.04132554,-0.021985093,-0.035829265,0.015453957,0.008100679,-0.020513289,-0.008830832,-0.051881142,0.016074875,-0.013706189,-0.05385888,0.034679417,0.008669854,-0.041624498,-0.040290676,0.026055556,-0.005884347,0.051329214,0.011343251,0.018478058,-0.031275865,0.0022422036,0.012521845,-0.06871492,0.013579705,0.05054732,-0.002276699,-0.01612087,-0.002758198,0.023893842,0.01831708,0.015649432,0.024445768,-0.0046425113,-0.01778815,-0.011027043,-0.046844807,-0.010538357,0.02284748,0.028930176,-0.030608954,-0.032264736,-0.021732127,-0.027044425,-0.015775915,0.0031189627,0.0036881375,-0.02201959,-0.0024966076,-0.039071836,0.027297392,0.074188195,0.026837453,-0.034334462,-0.026676474,0.06604727,-0.0054732766,-0.012579338,0.074188195,-0.0040647127,-0.056480534,-0.028240267,0.021226194,0.005076579,-0.040727615,0.0062781703,0.003814621,0.018271085,0.029620085,0.041624498,-0.082789056,0.02626253,0.044384133,-0.014948024,0.00043191167,0.004645386,0.0007898019,0.016477322,-0.0088595785,-0.0038979847,-0.05326096,0.018823013,0.017960627,0.04348725,0.044660095,0.05947014,-0.0017103989,-0.065357365,-0.018018119,0.0046022665,-0.023445401,-0.024675738,0.014476586,-0.0029752317,0.020237325,-0.072256446,-0.02066277,-0.011636462,0.036749143,0.005967711,0.009049304,0.038289938,0.052157108,0.0015824783,0.0017362705,0.020214329,0.025618615,0.00031692686,0.028217271,-0.040313672,-0.032908652,0.047557715,-0.01792613,0.040980585,0.04394719,0.024399774,0.023617879,0.02768834,0.024169805,0.03760003,-0.047465727,-0.00020840995,-0.007905205,0.030126018,-0.0058469772,0.0078649605,0.024560753,0.020386806,0.01852405,0.035645287,-0.010687837,0.009359763,0.015718423,0.043556243,0.08674453,0.004182572,-0.03845092,0.021812616,-0.035921253,0.0014976771,0.04024468,-0.011912425,-0.049535453,0.05832029,-0.032885652,0.0010413311,0.03185079,-0.0049989643,-0.022606011,-0.045970924,-0.0049385973,-0.004205569,-0.020018853,-0.007853462,0.037784006,0.033230606,0.046269882,0.02867721,-0.019869374,0.028378248,0.024330784,-0.020455796,0.016810779,0.031045897,-0.03297764,0.04509704,0.026515495,0.0011175085,-0.018489556,0.026055556,0.009658723,-0.01996136,0.03297764,-0.01528148,-0.033230606,-0.026239531,-0.033690546,0.0059504635,-0.033713542,0.065587334,0.061769836,-0.06834696,0.033000637,0.042475387,-0.012314872,0.007307284,-0.0023399408,-0.039163824,-0.016902765,0.028930176,-0.017489187,0.005855601,0.059424147,0.005803858,0.0039813486,0.0070025744,0.0013424476,0.044982053,0.009618479,0.031022899,-0.033989508,0.037324067,0.018627537,0.021571148,0.028861186,0.014695058,-0.026538491,-0.050961263,0.031206874,-0.02359488,0.015177994,0.0073935227,-0.03955477,-0.000055561017,-0.0035817765,0.008600863,0.00037262263,-0.0055652643,-0.01528148,0.021582646,0.01724772,0.05183515,-0.069174856,-0.011142028,-0.009135542,-0.033713542,0.034587428,0.0142466165,-0.015143499,0.02375586,-0.005516396,0.010032424,0.045510985,0.030378984,-0.045924928,-0.055652644,-0.04261337,-0.01875402,0.028631216,0.00031998113,0.0017506436,0.012889796,-0.061769836,-0.0073590274,0.018960994,-0.011544474,0.011015544,0.009083799,-0.0071520545,-0.0035760272,-0.009423004,-0.012728818,-0.03311562,0.024491763,0.024514759,-0.014994018,-0.041624498,0.0075372537,0.021812616,0.050501324,0.02844724,0.0092850225,0.056204572,-0.0056572524,-0.060711976,-0.010935054,0.010624596,0.06043601,0.03909483,-0.007985694,-0.009721965,-0.0057981084,-0.009193035,-0.0010262394,0.002832938,0.025296656,-0.0025943446,0.004947221,-0.034909386,-0.009744962,0.020639772,0.0047632456,0.05312298,-0.004585019,0.04252138,0.006922085,-0.004901227,0.011751447,0.0067208614,-0.021594146,-0.016730288,0.04454511,0.00650814,0.059654117,0.026308522,-0.033460576,-0.014281113,-0.024675738,0.024537757,0.009865696,-0.009480497,-0.040060706,-0.030700943,-0.0139591545,0.0034696665,-0.04116456,-0.03185079,0.02927513,0.0015479829,-0.04219942,-0.013625699,0.044752084,-0.010406124,-0.015752917,-0.024445768,-0.008761842,0.026124546,-0.012349368,-0.005645754,-0.021962097,0.007134807,-0.0102796415,0.0045131533,0.02382485,-0.011745698,-0.04077361,-0.005582512,-0.000023086792,0.04659184,-0.020294817,-0.0034552934,0.0272284,-0.013269246,-0.02580259,0.0033201862,0.0048638573,-0.024675738,-0.020984726,-0.03776101,-0.0013568207,0.015361969,-0.020973228,0.039209817,-0.009354014,0.0014459338,-0.0060482007,-0.0033776786,-0.023916839,0.04001471,0.03617422,-0.01694876,0.009848448,0.0058067325,0.0042084437,-0.03760003,-0.020869741,-0.00013968856,-0.0071003116,-0.064437486,-0.05100726,-0.031160882,-0.012038909,0.035369325,-0.024928706,-0.011688205,0.010889061,0.020467294,-0.019409435,-0.006755357,-0.0056543774,0.007399272,0.0021990843,0.0033403086,0.027711337,0.03162082,-0.026538491,0.05151319,-0.07064666,-0.018443562,0.009940436,-0.036979113,0.024629744,0.014407596,-0.032195743,0.035070363,-0.017040748,-0.042636365,-0.0013029216,-0.03442645,0.030516967,-0.03895685,-0.024790723,0.049351476,0.024261793,-0.03164382,-0.033598557,0.028585222,0.020294817,0.015511449,-0.033023637,-0.002160277,-0.05206512,-0.005605509,-0.0149595225,-0.027596353,-0.03003403,-0.042222418,-0.012947288,0.031045897,0.011636462,0.012280377,-0.0049874657,-0.009101047,-0.0047862423,0.004682756,-0.018570045,-0.0071003116,-0.020674268,0.025181672,0.057400413,0.009859947,0.031597823,0.017684663,0.045602974,-0.0088653285,0.024399774,-0.011900927,-0.01293579,-0.011211018,-0.0077959695,0.037209082,-0.04440713,0.0022508274,-0.010118662,0.027366383,-0.010837317,-0.022134574,-0.017604172,-0.019420933,0.023847848,0.009348264,0.008238661,0.016465824,0.023893842,-0.056388546,-0.014097136,-0.027366383,0.006249424,-0.0068875896,-0.024100814,-0.035990242,0.020018853,-0.0041135815,-0.010492363,0.0007179364,0.057032462,-0.021732127,-0.030011034,-0.010923556,-0.032264736,-0.04061263,-0.048431598,-0.0325177,0.002281011,-0.018650535,0.0025483507,-0.007019822,-0.017109739,-0.0037513792,0.020041851,-0.02262901,-0.010394626,-0.016776282,0.032655682,0.0015681052,0.007807468,0.021686133,-0.0046568844,0.035760272,-0.01731671,-0.03417348,-0.027987301,-0.021548152,-0.042268414,-0.0040302174,0.023422403,-0.0016759034,0.015442459,0.03357556,0.010653342,0.019627906,0.018662034,0.012337869,0.037117094,0.0476497,-0.012751815,0.026377514,0.0071405564,0.0071693026,0.0031793297,-0.018167598,-0.021502158,0.00259147,0.008968814,0.009882944,0.002716516,-0.07685584,0.007916704,0.0076982323,0.008089181,-0.0075545013,0.010434871,-0.021973595,-0.009825451,-0.0013129828,0.017650167,0.030838924,0.00023140691,0.012901295,-0.013338237,0.015327474,0.02973507,0.025089683,-0.009583984,-0.011688205,-0.0052778022,-0.012855301,0.003964101,0.037163086,-0.0049385973,-0.0047689946,0.014488085,0.047925666,-0.0062034302,-0.0072497916,-0.019156467,0.02617054,-0.031275865,0.024790723,-0.021433167,-0.022272555,-0.019006988,0.001455995,0.028493233,0.029896049,-0.0002502716,-0.0047948663,-0.029344121,-0.012498848,0.020835247,-0.00465401,0.05054732,-0.024146808,-0.04576395,0.0023974332,0.007899456,-0.02035231,-0.039531775,0.0074280184,-0.01323475,0.024215799,-0.01997286,-0.016362337,0.024353782,-0.002916302,0.0021645888,-0.031804796,0.015258484,0.0069968253,-0.014695058,-0.028217271,0.025618615,-0.027274394,0.00063672836,-0.0032511952,0.020398304,-0.016684294,-0.023870844,-0.027504364,0.04038266,0.008974563,0.00018181972,-0.020237325,0.0005436625,-0.0031505835,0.015465456,0.019547416,-0.017489187,-0.03822095,0.04698279,-0.0048638573,-0.001729084,-0.024790723,0.010860315,0.014557076,-0.015442459,-0.0006022329,-0.032402717,0.021996593,-0.0019259955,-0.014649063,0.031275865,0.005134071,0.021352679,-0.017903134,0.04275135,-0.008273156,0.00061229407,-0.017282216,0.0028128156,-0.007910955,0.024537757,0.00824441,-0.034058496,0.019420933,0.025204668,-0.0061344393,-0.007859211,0.0059274663,-0.054410808,0.0007754288,-0.00217465,-0.043993186,-0.010871813,-0.015453957,-0.019052982,0.0054186587,-0.00110601,-0.038795874,0.021088213,0.0047459975,0.013982152,-0.015373468,-0.02141017,0.020720262,0.001543671,-0.025227666,0.0005900158,-0.038266942,-0.034518436,0.009601231,-0.020639772,-0.009118294,-0.016143866,0.047603708,0.0008307652,-0.041486517,0.013349735,-0.004677007,-0.03396651,-0.04737374,-0.0053985366,0.009371261,-0.012383863,0.041256547,-0.04985741,0.0027984425,-0.016339341,-0.01338423,0.016799279,-0.03343758,-0.012061906,0.014580073,0.0257336,-0.053582918,0.024123812,-0.03343758,-0.024537757,-0.036657155,0.005476151,-0.011958419,0.008037438,-0.04714377,0.03562229,0.0034754155,0.023732863,-0.016971756,0.041486517,-0.005113949,0.012498848,0.042130433,0.04705178,0.021732127,-0.011469734,-0.003268443,-0.022146072,-0.006559883,0.040543642,0.02276699,0.009204533,0.027205404,0.009221781,-0.036036238,-0.030355988,-0.004832236,0.01853555,0.013556708,0.018374572,-0.015269982,0.011394993,0.024560753,-0.011251262,0.003949728,-0.02550363,-0.021617142,0.040681623,0.018639036,-0.028516231,0.023962833,-0.019938365,0.017845642,0.045602974,-0.026722468,-0.008158172,0.04523502,0.020087846,0.005122573,0.02957409,0.0033115624,-0.041647494,-0.015591939,-0.0015709798,0.010825819,-0.005415784,0.028999167,-0.01044062,-0.006795602,0.042866334,0.0014962397,-0.05726243,0.0021962097,-0.00862386,-0.021019222,-0.004403918,-0.026446505,-0.0076752356,-0.020099344,-0.0038922355,0.014580073,0.0024175555,0.014361601,0.0069105867,-0.07027871,-0.003343183,-0.003616272,0.014131632,0.0355533,0.042222418,0.026009561,-0.0050880774,0.04645386,0.005855601,-0.008756093,0.004562022,0.00034261876,0.016063377,0.05229509,0.03753104,-0.04431514,-0.033483572,0.016994754,0.0002899773,-0.01263683,0.005858476,-0.023617879,0.014948024,-0.04576395,0.007353278,-0.016431328,0.007784471,-0.017224723,0.022537021,0.009250527,-0.019121973,-0.00991169,-0.012590836,0.010820069,-0.0008149548,0.013119766,-0.01861604,0.025687605,0.048247624,-0.002197647,0.002587158,0.015040012,0.027619349,0.021421669,-0.007991443,0.036036238,0.015017015,-0.00070068863,0.034288466,0.03691012,0.0037283823,-0.008635359,-0.013786677,-0.035461314,-0.037921987,0.03668015,-0.019133471,-0.019271452,0.0005016212,0.011504229,0.0047344994,-0.031574827,0.023422403,0.03125287,0.004510279,-0.026837453,-0.009331017,0.002512418,0.0007711168,0.0055537657,0.0142466165,0.027550358,-0.028999167,-0.019742891,0.006634623,0.0047747437,0.021686133,-0.03125287,-0.013361234,-0.021157203,-0.041877463,-0.03417348,0.001562356,0.024445768,0.0021487784,-0.0325177,-0.031160882,-0.0061689345,0.004645386,-0.015419462,0.018489556,-0.027550358,0.02428479,-0.023479896,0.024399774,-0.033598557,-0.018018119,0.0059964573,-0.007882209,0.010400375,0.00036525642,-0.0031649566,-0.049259488,0.019639404,-0.02686045,-0.0073647765,-0.024882711,0.005769362,-0.038243946,-0.043142296,-0.04275135,-0.024238797,0.0006841596,-0.009256276,-0.025388645,-0.020984726,0.010618847,0.013982152,-0.0091412915,0.009624228,0.020271821,0.006036702,0.027596353,0.026078554,-0.009256276,-0.012050407,-0.03366755,-0.017374203,0.015683927,0.022962464,0.0072842874,-0.004674132,0.0051628174,-0.015476954,0.0016931512,-0.011935422,-0.0068588434,0.026676474,0.021214696,-0.004145202,-0.014534079,-0.021697631,0.0032195745,-0.0033403086,0.033851527,0.029850055,0.021571148,-0.015545945,0.03987673,-0.04282034,0.010779825,-0.045740955,0.013326738,-0.018179096,0.029528096,0.007893707,-0.008761842,0.025089683,0.008710098,0.044223156,0.027297392,0.05841228,-0.026193537,-0.03185079,0.07474012,-0.050639305,0.00802019,-0.027113415,-0.037852995,0.01641983,-0.02382485,-0.009744962,0.0048293616,-0.033690546,-0.025112681,-0.004366548,0.023031456,-0.020570781,-0.009865696,0.008043187,-0.0026532742,-0.015867902,-0.01475255,-0.012878298,-0.009124044,-0.02185861,0.026239531,0.009273524,0.0053209215,0.030172013,-0.01808711,0.012648328,0.0041940706,-0.0012756126,0.0016299096,-0.027872317,0.0141086355,-0.0055278945,0.0072497916,-0.0072670393,-0.010641843,-0.0012030285,-0.008756093,0.009434503,0.022962464,-0.0034639172,0.010285391,-0.008382392,-0.0048638573,-0.028125282,0.02897617,0.05399686,-0.0012619582,-0.019167967,0.00009126918,0.0060194544,0.047327746,-0.010912058,-0.006249424,-0.028355252,0.011808939,-0.020467294,-0.002170338,-0.0062034302,-0.027941307,0.0035156603,0.0014552764,-0.012579338,-0.018639036,0.007019822,-0.022594513,-0.007830465,0.01338423,0.038611896,0.0104233725,-0.018110106,-0.029022165,-0.012751815,0.0204213,-0.002485109,0.009894442,0.008756093,-0.010912058,0.029758066,0.026791459,0.007916704,-0.015936894,0.013660194,0.010929305,0.007968447,-0.013326738,-0.016408332,-0.016925763,0.028861186,0.0032713176,-0.009733464,-0.018351573,0.0142466165,0.009124044,0.018512553,-0.0070715654,0.018133104,-0.023709865,0.0025239163,-0.0071463054,-0.008284655,0.030286998,0.0033949262,-0.009595482,-0.016304845,-0.010325635,0.03449544,-0.019811882,-0.012303374,-0.024537757,-0.007163553,0.0062034302,-0.018489556,-0.003555905,0.016396834,0.0041250796,-0.008537621,0.0068588434,-0.022226563,-0.014085638,-0.0078707095,0.0085836155,0.016500318,0.007922453,-0.023962833,0.0098312,0.012728818,0.030884918,-0.012096401,-0.0015321724,0.020271821,0.010526858,-0.050501324,0.032678682,-0.00018918593,0.008370893,-0.0017190228,0.00081998535,0.027665343,-0.02035231,-0.024928706,0.023284422,-0.021352679,-0.00961273,0.023491396,-0.004780493,0.030264,-0.020858243,-0.00041646056,0.00026877696,-0.01142374,0.0033086876,-0.018478058,0.0066001276,-0.013062273,-0.013901662,0.019811882,-0.0139706535,-0.014729553,-0.008727347,0.0061919317,-0.015338972,-0.006755357,0.0029249259,0.019351942,-0.0042774347,0.011440988,-0.02980406,0.04116456,0.007405021,-0.0031965775,0.010866064,0.025618615,0.021950599,0.007962697,0.021709131,0.02633152,0.0015235486,-0.0065943785,0.013039277,0.0044671595,-0.024560753,0.012349368,-0.026147544,-0.011711202,0.009446002,-0.0030672196,-0.012924292,-0.018282583,0.027182408,0.016017383,0.0020381056,0.012084902,-0.038335934,-0.00013618512,-0.014499583,-0.0030327241,-0.009951934,-0.017638668,-0.0014459338,0.0022422036,-0.018673532,-0.0040992084,-0.0027941307,-0.0046712575,0.0033115624,-0.0048006154,-0.012556341,0.014948024,-0.014557076,-0.0089975605,-0.012728818,0.0027107666,-0.021272188,0.005392787,0.010429122,0.022881975,0.022525523,-0.009181537,-0.023479896,-0.039991714,0.011866432,-0.02745837,-0.008353646,-0.039232813,-0.014085638,-0.021375675,0.01997286,-0.0042400644,-0.06931284,0.019995857,0.025710601,0.009905941,0.002809941,0.060573995,0.009601231,0.026515495,-0.057032462,-0.0042170677,0.030631952,0.0031275866,0.0019978608,0.057308424,0.023514392,0.05252506,-0.0012885485,-0.009739213,0.002220644,-0.001087325,-0.020869741,0.005568139,-0.026446505,0.026906444,0.00088250835,0.002601531,-0.00802594,0.0020941608,0.011527226,-0.0011670957,-0.0013280745,0.008181169,0.031229872,0.00938276,-0.023468398,-0.017650167,-0.024928706,0.009940436,-0.031206874,0.0019863625,-0.014890532,-0.0112685105,0.0204213,-0.009670222,-0.020386806,-0.0067841033,-0.032563698,0.012188389,0.023100447,0.01899549,0.010831568,-0.005016212,0.0015451083,0.05395087,-0.03224174,0.0108430665,-0.0136831915,-0.038381927,0.025250662,-0.020110842,-0.033621557,-0.0053697904,0.009055053,0.010492363,0.053812888,-0.057400413,-0.009233279,0.024146808,-0.009652974,-0.013154261,-0.03380553,0.031758804,-0.003639269,0.035507306,-0.014545578,0.000494794,-0.020386806,0.019788884,0.009394258,-0.002670522,0.043142296,0.006364409,0.018052613,0.011406492,-0.010526858,0.03789899,-0.021237694,0.016994754,0.011078785,-0.007278538,-0.006398904,-0.028516231,-0.011463985,-0.013924659,0.004881105,0.01316576,-0.011101782,0.0056687505,0.005280677,-0.0018713777,0.03419648,0.00008107327,0.030264,-0.013119766,-0.010492363,-0.013568207,-0.039439786,-0.05169717,-0.0008005817,-0.0013460409,0.00084082637,0.001112478,0.0023859346,-0.0018584419,0.00540716,0.035760272,0.0002572785,-0.035461314,0.012326371,0.02223806,0.0058498518,0.012878298,0.00012908841,0.021801118,0.014016647,0.012349368,-0.020513289,0.034311466,0.0043291776,0.0044470374,0.0052260594,0.008083432,-0.019098975,0.017914632,-0.004018719,-0.035208344,-0.0008422637,0.043096304,-0.0031160882,-0.013809674,-0.031137884,0.07759175,0.0052404325,-0.024307787,0.0082961535,-0.0044527864,0.0173972,-0.027274394,0.034242474,0.0105556045,0.03978474,-0.01468356,-0.015752917,-0.0045562726,-0.014476586,0.0018469434,-0.03164382,-0.037209082,0.035300333,-0.015063009,0.007657988,0.01922546,0.024675738,0.016879769,-0.0045878934,0.043142296,0.011314505,0.021674635,0.0139591545,-0.02375586,-0.004688505,-0.0000690358,0.0047632456,0.013211753,0.022284055,0.004849484,-0.0036220213,-0.010975299,0.018800015,-0.013625699,0.014166128,-0.004280309,-0.06761106,-0.027849318,0.026906444,0.021214696,0.0053956616,-0.014637565,0.0064046537,0.008376643,-0.005614133,-0.020996224,-0.009239029,0.0006705051,-0.027757332,-0.052755028,0.00023320355,-0.035162352,0.009773708,-0.014718055,-0.0048897285,-0.0047488725,0.009181537,-0.007588997,0.016879769,-0.00291199]
